Time,turbineStress.stress.inStress,turbineStress.stress.outStress,simpleGenerator.summary.P_el,GW_CWS1_Valve_Ramp_Cold_HT_out3.y,PI_feedwaterPump.y,quadruple2.p,PTarget.y,gain.y,gain1.y
2470.0,0.22609478,0.27849138,620239100.0,0.02,14935089.0,255.14153,1.0,10.714286,0.00033333333
2480.0,0.22625445,0.2841625,620240300.0,0.02,14935105.0,255.14182,1.0,10.714286,0.00033333333
2480.0,0.2315718,0.2787659,620240300.0,0.02,14935105.0,255.14182,1.0,10.714286,0.00033333333
2490.0,0.23173146,0.284437,620241540.0,0.02,14935121.0,255.1421,1.0,10.714286,0.00033333333
2490.0,0.23703635,0.27905628,620241540.0,0.02,14935121.0,255.1421,1.0,10.714286,0.00033333333
2500.0,0.2371515,0.2831464,620242400.0,0.02,14935132.0,255.1423,1.0,10.714286,0.00033333333
2500.0,0.24240273,0.2778165,620242400.0,0.02,14935132.0,255.1423,1.0,10.714286,0.00033333333
2510.0,0.24234782,0.27586618,620238460.0,0.02,14934225.0,255.13991,0.4,10.679285,0.00033333333
2510.0,0.24738939,0.2707209,620238460.0,0.02,14934225.0,255.13991,0.4,10.679285,0.00033333333
2520.0,0.24617277,0.22750875,620205300.0,0.02,14929800.0,255.12376,0.4,10.644177,0.00033333333
2520.0,0.24993166,0.22346765,620205300.0,0.02,14929800.0,255.12376,0.4,10.644177,0.00033333333
2530.0,0.24678658,0.111770175,620124200.0,0.02,14920668.0,255.08633,0.4,10.609016,0.00033333333
2530.0,0.24753875,0.11033774,620124200.0,0.02,14920668.0,255.08633,0.4,10.609016,0.00033333333
2540.0,0.24167478,0.09788313,619976700.0,0.02,14905929.0,255.02007,0.4,10.573806,0.00033333333
2540.0,0.23705918,0.09461458,619976700.0,0.02,14905929.0,255.02007,0.4,10.573806,0.00033333333
2550.0,0.22784793,0.42159563,619747400.0,0.02,14885208.0,254.91878,0.4,10.538547,0.00033333333
2550.0,0.21505119,0.41109112,619747400.0,0.02,14885207.0,254.91878,0.4,10.538547,0.00033333333
2560.0,0.20217939,0.8678194,619427200.0,0.02,14858524.0,254.77887,0.4,10.503245,0.00033333333
2560.0,0.17825043,0.8473643,619427200.0,0.02,14858524.0,254.77887,0.4,10.503245,0.00033333333
2570.0,0.16145085,1.4431244,619006460.0,0.02,14825975.0,254.59671,0.4,10.467904,0.00033333333
2570.0,0.12334397,1.4098659,619006460.0,0.02,14825975.0,254.59671,0.4,10.467904,0.00033333333
2580.0,0.102500476,2.14851,618478400.0,0.02,14787735.0,254.36995,0.4,10.432527,0.00033333333
2580.0,0.04721434,2.099581,618478400.0,0.02,14787735.0,254.36995,0.4,10.432527,0.00033333333
2590.0,0.022316253,2.9811592,617838100.0,0.02,14744035.0,254.09706,0.4,10.397117,0.00033333333
2590.0,0.053017683,2.913763,617838100.0,0.02,14744035.0,254.09706,0.4,10.397117,0.00033333333
2600.0,0.08187154,3.9343956,617081900.0,0.02,14695183.0,253.77742,0.4,10.361678,0.00033333333
2600.0,0.17990132,3.845891,617081900.0,0.02,14695183.0,253.77742,0.4,10.361678,0.00033333333
2610.0,0.21248862,4.9972997,616209900.0,0.02,14641536.0,253.41185,0.4,10.326213,0.00033333333
2610.0,0.3355451,4.885295,616209900.0,0.02,14641536.0,253.41185,0.4,10.326213,0.00033333333
2620.0,0.37155026,6.155903,615225100.0,0.02,14583483.0,253.00255,0.4,10.290724,0.00033333333
2620.0,0.5215832,6.0183234,615225100.0,0.02,14583483.0,253.00255,0.4,10.290724,0.00033333333
2630.0,0.56063414,7.3945875,614133440.0,0.02,14521431.0,252.55273,0.4,10.255213,0.00033333333
2630.0,0.73918515,7.229712,614133440.0,0.02,14521431.0,252.55273,0.4,10.255213,0.00033333333
2640.0,0.78089666,8.697675,612942200.0,0.02,14455792.0,252.06604,0.4,10.219684,0.00033333333
2640.0,0.98911244,8.504136,612942200.0,0.02,14455792.0,252.06604,0.4,10.219684,0.00033333333
2650.0,1.0330793,10.049193,611660400.0,0.02,14386978.0,251.54657,0.4,10.184136,0.00033333333
2650.0,1.271716,9.825985,611660400.0,0.02,14386978.0,251.54657,0.4,10.184136,0.00033333333
2660.0,1.3175273,11.4334135,610297860.0,0.02,14315383.0,250.99857,0.4,10.148573,0.00033333333
2660.0,1.5869671,11.179885,610297860.0,0.02,14315383.0,250.99857,0.4,10.148573,0.00033333333
2670.0,1.6342161,12.835187,608865100.0,0.02,14241388.0,250.42639,0.4,10.112996,0.00033333333
2670.0,1.9344897,12.551028,608865100.0,0.02,14241388.0,250.42639,0.4,10.112996,0.00033333333
2680.0,1.9828782,14.243593,607369340.0,0.02,14165293.0,249.83273,0.4,10.077405,0.00033333333
2680.0,2.3137841,13.928742,607369340.0,0.02,14165293.0,249.83273,0.4,10.077405,0.00033333333
2690.0,2.3629906,15.647201,605819200.0,0.02,14087390.0,249.22072,0.4,10.041802,0.00033333333
2690.0,2.724081,15.301854,605819200.0,0.02,14087390.0,249.22072,0.4,10.041802,0.00033333333
2700.0,2.7738695,17.037909,604219970.0,0.02,14007897.0,248.59209,0.4,10.006189,0.00033333333
2700.0,3.1645403,16.662445,604219970.0,0.02,14007896.0,248.59209,0.4,10.006189,0.00033333333
2710.0,3.2146828,18.408112,602577100.0,0.02,13927013.0,247.94861,0.4,9.970567,0.00033333333
2710.0,3.6341841,18.003082,602577100.0,0.02,13927012.0,247.94861,0.4,9.970567,0.00033333333
2720.0,3.6844935,19.751856,600894300.0,0.02,13844897.0,247.2914,0.4,9.934936,0.00033333333
2720.0,4.1319704,19.317945,600894300.0,0.02,13844897.0,247.2914,0.4,9.934936,0.00033333333
2730.0,4.182244,21.062803,599174400.0,0.02,13761670.0,246.62105,0.4,9.899297,0.00033333333
2730.0,4.6567216,20.60084,599174400.0,0.02,13761670.0,246.62105,0.4,9.899297,0.00033333333
2740.0,4.7067704,22.335302,597419140.0,0.02,13677417.0,245.93762,0.4,9.86365,0.00033333333
2740.0,5.207171,21.846243,597419140.0,0.02,13677417.0,245.93762,0.4,9.86365,0.00033333333
2750.0,5.2568407,23.565039,595632000.0,0.02,13592280.0,245.24257,0.4,9.827997,0.00033333333
2750.0,5.782014,23.049938,595632000.0,0.02,13592280.0,245.24257,0.4,9.827997,0.00033333333
2760.0,5.831163,24.74831,593815200.0,0.02,13506358.0,244.5367,0.4,9.792338,0.00033333333
2760.0,6.379899,24.208305,593815200.0,0.02,13506359.0,244.5367,0.4,9.792338,0.00033333333
2770.0,6.4284678,25.884295,591974460.0,0.02,13419824.0,243.82233,0.4,9.756675,0.00033333333
2770.0,6.999571,25.32054,591974460.0,0.02,13419824.0,243.82233,0.4,9.756675,0.00033333333
2780.0,7.0474524,26.97058,590113150.0,0.02,13332793.0,243.10066,0.4,9.721005,0.00033333333
2780.0,7.639692,26.384281,590113150.0,0.02,13332794.0,243.10066,0.4,9.721005,0.00033333333
2790.0,7.6868815,28.00837,588235000.0,0.02,13245371.0,242.37292,0.4,9.685332,0.00033333333
2790.0,8.299087,27.400705,588235000.0,0.02,13245372.0,242.37292,0.4,9.685332,0.00033333333
2800.0,8.345531,28.997145,586343200.0,0.02,13157662.0,241.64014,0.4,9.649655,0.00033333333
2800.0,8.976536,28.369303,586343200.0,0.02,13157662.0,241.64014,0.4,9.649655,0.00033333333
2810.0,9.022256,29.93892,584439100.0,0.02,13069711.0,240.90256,0.4,9.613975,0.00033333333
2810.0,9.670966,29.292038,584439100.0,0.02,13069710.0,240.90256,0.4,9.613975,0.00033333333
2820.0,9.715957,30.834755,582524400.0,0.02,12981584.0,240.16064,0.4,9.578291,0.00033333333
2820.0,10.381317,30.169947,582524400.0,0.02,12981582.0,240.16064,0.4,9.578291,0.00033333333
2830.0,10.425608,31.68693,580599230.0,0.02,12893307.0,239.41432,0.4,9.542604,0.00033333333
2830.0,11.106635,31.00525,580599230.0,0.02,12893307.0,239.41432,0.4,9.542604,0.00033333333
2840.0,11.150243,32.49719,578664640.0,0.02,12804924.0,238.66388,0.4,9.506915,0.00033333333
2840.0,11.846001,31.799652,578664640.0,0.02,12804924.0,238.66388,0.4,9.506915,0.00033333333
2850.0,11.888952,33.267548,576721200.0,0.02,12716467.0,237.9094,0.4,9.471223,0.00033333333
2850.0,12.598563,32.555115,576721200.0,0.02,12716467.0,237.9094,0.4,9.471223,0.00033333333
2860.0,12.640889,34.000134,574769150.0,0.02,12627970.0,237.15118,0.4,9.435529,0.00033333333
2860.0,13.363528,33.27372,574769150.0,0.02,12627970.0,237.15118,0.4,9.435529,0.00033333333
2870.0,13.40526,34.69698,572808900.0,0.02,12539468.0,236.38945,0.4,9.399834,0.00033333333
2870.0,14.140156,33.957447,572808900.0,0.02,12539468.0,236.38945,0.4,9.399834,0.00033333333
2880.0,14.1813545,35.361126,570842000.0,0.02,12451017.0,235.62473,0.4,9.364136,0.00033333333
2880.0,14.927811,34.60927,570842000.0,0.02,12451017.0,235.62473,0.4,9.364136,0.00033333333
2890.0,14.968467,35.993114,568868200.0,0.02,12362612.0,234.85698,0.4,9.328437,0.00033333333
2890.0,15.725795,35.2297,568868200.0,0.02,12362612.0,234.85698,0.4,9.328437,0.00033333333
2900.0,15.765973,36.596012,566889000.0,0.02,12274306.0,234.0867,0.4,9.292737,0.00033333333
2900.0,16.53356,35.821743,566889000.0,0.02,12274305.0,234.0867,0.4,9.292737,0.00033333333
2910.0,16.573261,37.17063,564904450.0,0.02,12186098.0,233.31392,0.4,9.257034,0.00033333333
2910.0,17.350506,36.38619,564904450.0,0.02,12186098.0,233.31392,0.4,9.257034,0.00033333333
2920.0,17.389793,37.719822,562915600.0,0.02,12098032.0,232.53903,0.4,9.221332,0.00033333333
2920.0,18.176165,36.925816,562915600.0,0.02,12098032.0,232.53903,0.4,9.221332,0.00033333333
2930.0,18.215055,38.24483,560922700.0,0.02,12010114.0,231.76208,0.4,9.185628,0.00033333333
2930.0,19.010044,37.441845,560922700.0,0.02,12010114.0,231.76208,0.4,9.185628,0.00033333333
2940.0,19.048588,38.747902,558926400.0,0.02,11922370.0,230.98335,0.4,9.149922,0.00033333333
2940.0,19.851736,37.936462,558926400.0,0.02,11922370.0,230.98335,0.4,9.149922,0.00033333333
2950.0,19.889946,39.23016,556926800.0,0.02,11834806.0,230.20285,0.4,9.114217,0.00033333333
2950.0,20.70082,38.410767,556926800.0,0.02,11834806.0,230.20285,0.4,9.114217,0.00033333333
2960.0,20.738747,39.693775,554924350.0,0.02,11747442.0,229.42078,0.4,9.07851,0.00033333333
2960.0,21.55696,38.866867,554924350.0,0.02,11747442.0,229.42078,0.4,9.07851,0.00033333333
2970.0,21.594639,40.140507,552919230.0,0.02,11660291.0,228.6372,0.4,9.042803,0.00033333333
2970.0,22.41984,39.30649,552919230.0,0.02,11660291.0,228.6372,0.4,9.042803,0.00033333333
2980.0,22.457315,40.5722,550911550.0,0.02,11573367.0,227.8523,0.4,9.007094,0.00033333333
2980.0,23.289198,39.731438,550911550.0,0.02,11573367.0,227.8523,0.4,9.007094,0.00033333333
2990.0,23.326502,40.99034,548901300.0,0.02,11486674.0,227.06602,0.4,8.971385,0.00033333333
2990.0,24.16479,40.143154,548901300.0,0.02,11486674.0,227.06602,0.4,8.971385,0.00033333333
3000.0,24.20196,41.396584,546888770.0,0.02,11400222.0,226.2785,0.4,8.935677,0.00033333333
3000.0,25.04641,40.543255,546888770.0,0.02,11400222.0,226.2785,0.4,8.935677,0.00033333333
3010.0,25.083485,41.79252,544874050.0,0.02,11314021.0,225.4898,0.4,8.899966,0.00033333333
3010.0,25.933891,40.93329,544874050.0,0.02,11314022.0,225.4898,0.4,8.899966,0.00033333333
3020.0,25.970903,42.179466,542857150.0,0.02,11228078.0,224.69997,0.4,8.864256,0.00033333333
3020.0,26.827085,41.31455,542857150.0,0.02,11228078.0,224.69997,0.4,8.864256,0.00033333333
3030.0,26.864052,42.558258,540838000.0,0.02,11142392.0,223.90898,0.4,8.828546,0.00033333333
3030.0,27.725845,41.687847,540838000.0,0.02,11142393.0,223.90898,0.4,8.828546,0.00033333333
3040.0,27.762808,42.930515,538816830.0,0.02,11056975.0,223.11691,0.4,8.792834,0.00033333333
3040.0,28.63008,42.05476,538816830.0,0.02,11056975.0,223.11691,0.4,8.792834,0.00033333333
3050.0,28.667072,43.29751,536793660.0,0.02,10971833.0,222.32384,0.4,8.757123,0.00033333333
3050.0,29.53972,42.41653,536793660.0,0.02,10971833.0,222.32384,0.4,8.757123,0.00033333333
3060.0,29.576757,43.659786,534768480.0,0.02,10886965.0,221.52975,0.4,8.721412,0.00033333333
3060.0,30.454687,42.773697,534768480.0,0.02,10886965.0,221.52975,0.4,8.721412,0.00033333333
3070.0,30.491787,44.01817,532741300.0,0.02,10802373.0,220.73466,0.4,8.685699,0.00033333333
3070.0,31.37492,43.127056,532741300.0,0.02,10802373.0,220.73466,0.4,8.685699,0.00033333333
3080.0,31.41212,44.37396,530712220.0,0.02,10718066.0,219.93866,0.4,8.649987,0.00033333333
3080.0,32.300407,43.477882,530712220.0,0.02,10718066.0,219.93866,0.4,8.649987,0.00033333333
3090.0,32.337734,44.72815,528681280.0,0.02,10634048.0,219.14177,0.4,8.614275,0.00033333333
3090.0,33.231148,43.82714,528681280.0,0.02,10634048.0,219.14177,0.4,8.614275,0.00033333333
3100.0,33.268482,45.07677,526642750.0,0.02,10550151.0,218.34062,0.4,8.578563,0.00033333333
3100.0,34.166874,44.17096,526642750.0,0.02,10550151.0,218.34062,0.4,8.578563,0.00033333333
3110.0,34.204273,45.421818,524597760.0,0.02,10466414.0,217.5359,0.4,8.5428505,0.00033333333
3110.0,35.107555,44.511288,524597760.0,0.02,10466414.0,217.5359,0.4,8.5428505,0.00033333333
3120.0,35.144836,45.75717,522541980.0,0.02,10382765.0,216.72571,0.4,8.507137,0.00033333333
3120.0,36.052742,44.842144,522541980.0,0.02,10382765.0,216.72571,0.4,8.507137,0.00033333333
3130.0,36.08986,46.08177,520473730.0,0.02,10299169.0,215.90918,0.4,8.471425,0.00033333333
3130.0,37.002106,45.162502,520473730.0,0.02,10299169.0,215.90918,0.4,8.471425,0.00033333333
3140.0,37.03897,46.392757,518398820.0,0.02,10215816.0,215.09018,0.4,8.435712,0.00033333333
3140.0,37.95519,45.469563,518398820.0,0.02,10215816.0,215.09018,0.4,8.435712,0.00033333333
3150.0,37.991802,46.690586,516322080.0,0.02,10132803.0,214.27101,0.4,8.399999,0.00033333333
3150.0,38.911648,45.76377,516322080.0,0.02,10132803.0,214.27101,0.4,8.399999,0.00033333333
3160.0,38.948013,46.97569,514249180.0,0.02,10050242.0,213.45435,0.4,8.364285,0.00033333333
3160.0,39.871166,46.045555,514249180.0,0.02,10050242.0,213.45435,0.4,8.364285,0.00033333333
3170.0,39.90733,47.249943,512182560.0,0.02,9968156.0,212.64085,0.4,8.328572,0.00033333333
3170.0,40.833515,46.31674,512182560.0,0.02,9968156.0,212.64085,0.4,8.328572,0.00033333333
3180.0,40.86953,47.515335,510122500.0,0.02,9886538.0,211.8303,0.4,8.292858,0.00033333333
3180.0,41.798542,46.57926,510122500.0,0.02,9886538.0,211.8303,0.4,8.292858,0.00033333333
3190.0,41.834465,47.774025,508068670.0,0.02,9805364.0,211.02219,0.4,8.257145,0.00033333333
3190.0,42.766144,46.83523,508068670.0,0.02,9805364.0,211.02219,0.4,8.257145,0.00033333333
3200.0,42.80201,48.027317,506020380.0,0.02,9724622.0,210.21619,0.4,8.221432,0.00033333333
3200.0,43.736244,47.085922,506020380.0,0.02,9724622.0,210.21619,0.4,8.221432,0.00033333333
3210.0,43.772118,48.277504,503976200.0,0.02,9644288.0,209.41168,0.4,8.185718,0.00033333333
3210.0,44.70885,47.333572,503976200.0,0.02,9644288.0,209.41168,0.4,8.185718,0.00033333333
3220.0,44.744797,48.526802,501935230.0,0.02,9564330.0,208.60797,0.4,8.150004,0.00033333333
3220.0,45.684025,47.58034,501935230.0,0.02,9564330.0,208.60797,0.4,8.150004,0.00033333333
3230.0,45.720104,48.777164,499895800.0,0.02,9484718.0,207.80432,0.4,8.11429,0.00033333333
3230.0,46.661877,47.82814,499895800.0,0.02,9484718.0,207.80432,0.4,8.11429,0.00033333333
3240.0,46.69814,49.030224,497856770.0,0.02,9405426.0,207.00014,0.4,8.078576,0.00033333333
3240.0,47.64254,48.078556,497856770.0,0.02,9405426.0,207.00014,0.4,8.078576,0.00033333333
3250.0,47.679028,49.287327,495816800.0,0.02,9326434.0,206.19492,0.4,8.042863,0.00033333333
3250.0,48.62618,48.33291,495816800.0,0.02,9326434.0,206.19492,0.4,8.042863,0.00033333333
3260.0,48.662926,49.54943,493774720.0,0.02,9247731.0,205.38838,0.4,8.007149,0.00033333333
3260.0,49.61296,48.59213,493774720.0,0.02,9247731.0,205.38838,0.4,8.007149,0.00033333333
3270.0,49.64999,49.817207,491731230.0,0.02,9169341.0,204.58109,0.4,7.9714346,0.00033333333
3270.0,50.603054,48.856876,491731230.0,0.02,9169341.0,204.58109,0.4,7.9714346,0.00033333333
3280.0,50.640396,50.091446,489697000.0,0.02,9091550.0,203.7794,0.4,7.935721,0.00033333333
3280.0,51.59665,49.127922,489697000.0,0.02,9091550.0,203.7794,0.4,7.935721,0.00033333333
3290.0,51.63438,50.37445,487664830.0,0.02,9014063.0,202.97746,0.4,7.900007,0.00033333333
3290.0,52.594048,49.40751,487664830.0,0.02,9014063.0,202.97746,0.4,7.900007,0.00033333333
3300.0,52.632385,50.67318,485626620.0,0.02,8936849.0,202.17223,0.4,7.8642926,0.00033333333
3300.0,53.595875,49.702435,485626620.0,0.02,8936812.0,202.17223,0.4,7.8642926,0.00033333333
3310.0,53.63448,50.976078,483601280.0,0.02,8860263.0,201.37546,0.4,7.8285785,0.00033333333
3310.0,54.60186,50.00142,483601280.0,0.02,8860259.0,201.37546,0.4,7.8285785,0.00033333333
3320.0,54.64096,51.290512,481593760.0,0.02,8784311.0,200.58607,0.4,7.792865,0.00033333333
3320.0,55.61251,50.311653,481593760.0,0.02,8784308.0,200.58607,0.4,7.792865,0.00033333333
3330.0,55.65212,51.616432,479577500.0,0.02,8708397.0,199.79004,0.4,7.7571507,0.00033333333
3330.0,56.62811,50.633095,479577500.0,0.02,8708397.0,199.79004,0.4,7.7571507,0.00033333333
3340.0,56.66813,51.950607,477549980.0,0.02,8632556.0,198.98761,0.4,7.7214365,0.00033333333
3340.0,57.64873,50.96258,477549980.0,0.02,8632555.0,198.98761,0.4,7.7214365,0.00033333333
3350.0,57.689194,52.293633,475507700.0,0.02,8556788.0,198.17867,0.4,7.6857224,0.00033333333
3350.0,58.6746,51.3007,475507700.0,0.02,8556788.0,198.17867,0.4,7.6857224,0.00033333333
3360.0,58.71547,52.644226,473448740.0,0.02,8481133.0,197.3641,0.4,7.650008,0.00033333333
3360.0,59.705826,51.646206,473448740.0,0.02,8481133.0,197.3641,0.4,7.650008,0.00033333333
3370.0,59.747074,53.001156,471379780.0,0.02,8405633.0,196.54486,0.4,7.614294,0.00033333333
3370.0,60.742496,51.997883,471379780.0,0.02,8405633.0,196.54486,0.4,7.614294,0.00033333333
3380.0,60.784096,53.363224,469304160.0,0.02,8330322.5,195.72179,0.4,7.57858,0.00033333333
3380.0,61.784668,52.35458,469304160.0,0.02,8330322.5,195.72179,0.4,7.57858,0.00033333333
3390.0,61.826588,53.729324,467223170.0,0.02,8255237.0,194.89563,0.4,7.5428658,0.00033333333
3390.0,62.832367,52.715206,467223170.0,0.02,8255237.0,194.89563,0.4,7.5428658,0.00033333333
3400.0,62.874573,54.098362,465138400.0,0.02,8180425.5,194.06755,0.4,7.5071516,0.00033333333
3400.0,63.885582,53.078693,465138400.0,0.02,8180425.5,194.06755,0.4,7.5071516,0.00033333333
3410.0,63.928055,54.469498,463052030.0,0.02,8105946.5,193.23894,0.4,7.4714375,0.00033333333
3410.0,64.9443,53.444233,463052030.0,0.02,8105946.5,193.23894,0.4,7.4714375,0.00033333333
3420.0,64.987045,54.842735,460965470.0,0.02,8031822.5,192.41042,0.4,7.435723,0.00033333333
3420.0,66.00854,53.811817,460965470.0,0.02,8031822.5,192.41042,0.4,7.435723,0.00033333333
3430.0,66.051544,55.217903,458881000.0,0.02,7958094.0,191.58308,0.4,7.4000087,0.00033333333
3430.0,67.0783,54.181286,458881000.0,0.02,7958093.5,191.58308,0.4,7.4000087,0.00033333333
3440.0,67.12156,55.594482,456794050.0,0.02,7884653.0,190.75415,0.4,7.3642945,0.00033333333
3440.0,68.153564,54.55213,456794050.0,0.02,7884653.0,190.75415,0.4,7.3642945,0.00033333333
3450.0,68.19707,55.97231,454704480.0,0.02,7811497.5,189.92351,0.4,7.3285804,0.00033333333
3450.0,69.23433,54.92419,454704480.0,0.02,7811498.0,189.92351,0.4,7.3285804,0.00033333333
3460.0,69.27806,56.35071,452616220.0,0.02,7738745.0,189.09393,0.4,7.292866,0.00033333333
3460.0,70.32055,55.296814,452616220.0,0.02,7738745.5,189.09393,0.4,7.292866,0.00033333333
3470.0,70.36452,56.729702,450526720.0,0.02,7666319.0,188.26361,0.4,7.257152,0.00033333333
3470.0,71.41221,55.67001,450526720.0,0.02,7666319.0,188.26361,0.4,7.257152,0.00033333333
3480.0,71.4564,57.10892,448432830.0,0.02,7594130.0,187.43045,0.4,7.2214375,0.00033333333
3480.0,72.50928,56.043427,448432830.0,0.02,7594130.5,187.43045,0.4,7.2214375,0.00033333333
3490.0,72.553665,57.48787,446336670.0,0.02,7522250.5,186.59613,0.4,7.1857233,0.00033333333
3490.0,73.61169,56.41658,446336670.0,0.02,7522250.5,186.59613,0.4,7.1857233,0.00033333333
3500.0,73.65628,57.866367,444238460.0,0.02,7450692.5,185.76094,0.4,7.150009,0.00033333333
3500.0,74.71941,56.789295,444238460.0,0.02,7450692.5,185.76094,0.4,7.150009,0.00033333333
3510.0,74.76418,58.243683,442182700.0,0.02,7380841.0,184.95374,0.4,7.114295,0.00033333333
3510.0,75.83235,57.16085,442182700.0,0.02,7380841.0,184.95374,0.4,7.114295,0.00033333333
3520.0,75.87767,58.631725,440199040.0,0.02,7312257.0,184.18004,0.4,7.078581,0.00033333333
3520.0,76.95117,57.542873,440199040.0,0.02,7312257.0,184.18004,0.4,7.078581,0.00033333333
3530.0,76.99724,59.037106,438201280.0,0.02,7243436.0,183.3903,0.4,7.042866,0.00033333333
3530.0,78.07653,57.941807,438201280.0,0.02,7243436.0,183.3903,0.4,7.042866,0.00033333333
3540.0,78.12315,59.45266,436171780.0,0.02,7174394.0,182.58574,0.4,7.007152,0.00033333333
3540.0,79.20848,58.350666,436171780.0,0.02,7174394.0,182.58574,0.4,7.007152,0.00033333333
3550.0,79.255585,59.876064,434120830.0,0.02,7105312.5,181.77159,0.4,6.971438,0.00033333333
3550.0,80.347115,58.76718,434120830.0,0.02,7105312.5,181.77159,0.4,6.971438,0.00033333333
3560.0,80.39467,60.305805,432054370.0,0.02,7036282.0,180.94986,0.4,6.935724,0.00033333333
3560.0,81.492516,59.18988,432054370.0,0.02,7036282.0,180.94986,0.4,6.935724,0.00033333333
3570.0,81.540565,60.74312,429970720.0,0.02,6967315.0,180.11998,0.4,6.900009,0.00033333333
3570.0,82.6449,59.619965,429970720.0,0.02,6967306.5,180.11998,0.4,6.900009,0.00033333333
3580.0,82.69334,61.18434,427874600.0,0.02,6898467.5,179.28433,0.4,6.864295,0.00033333333
3580.0,83.80419,60.053867,427874600.0,0.02,6898458.0,179.28433,0.4,6.864295,0.00033333333
3590.0,83.8529,61.625443,425777900.0,0.02,6829781.0,178.44504,0.4,6.828581,0.00033333333
3590.0,84.97022,60.487656,425777900.0,0.02,6829781.0,178.44504,0.4,6.828581,0.00033333333
3600.0,85.0192,62.066864,423687100.0,0.02,6761285.0,177.6025,0.4,6.7928667,0.00033333333
3600.0,86.14296,60.92176,423687100.0,0.02,6761285.0,177.6025,0.4,6.7928667,0.00033333333
3610.0,86.19223,62.509014,421589020.0,0.02,6693037.0,176.75697,0.4,6.757152,0.00033333333
3610.0,87.32238,61.356575,421589020.0,0.02,6693037.0,176.75697,0.4,6.757152,0.00033333333
3620.0,87.371925,62.951096,419484220.0,0.02,6625059.0,175.90904,0.4,6.721438,0.00033333333
3620.0,88.50843,61.791332,419484220.0,0.02,6625059.0,175.90904,0.4,6.721438,0.00033333333
3630.0,88.55822,63.392513,417373820.0,0.02,6557367.0,175.05916,0.4,6.685724,0.00033333333
3630.0,89.70102,62.22544,417373820.0,0.02,6557367.0,175.05916,0.4,6.685724,0.00033333333
3640.0,89.75104,63.832607,415259140.0,0.02,6489979.0,174.2078,0.4,6.6500096,0.00033333333
3640.0,90.900055,62.658264,415259140.0,0.02,6489979.0,174.2078,0.4,6.6500096,0.00033333333
3650.0,90.950294,64.27094,413140900.0,0.02,6422908.0,173.35529,0.4,6.614295,0.00033333333
3650.0,92.10544,63.08937,413140900.0,0.02,6422908.0,173.35529,0.4,6.614295,0.00033333333
3660.0,92.15588,64.70722,411019520.0,0.02,6356163.0,172.50183,0.4,6.578581,0.00033333333
3660.0,93.31708,63.51848,411019520.0,0.02,6356163.0,172.50183,0.4,6.578581,0.00033333333
3670.0,93.36772,65.14129,408894720.0,0.02,6289748.5,171.64755,0.4,6.5428667,0.00033333333
3670.0,94.534874,63.94543,408894720.0,0.02,6289748.5,171.64755,0.4,6.5428667,0.00033333333
3680.0,94.5857,65.57303,406767170.0,0.02,6223669.5,170.79256,0.4,6.507152,0.00033333333
3680.0,95.75872,64.37012,406767170.0,0.02,6223669.5,170.79256,0.4,6.507152,0.00033333333
3690.0,95.809746,66.00236,404637860.0,0.02,6157929.5,169.9369,0.4,6.471438,0.00033333333
3690.0,96.98853,64.79245,404637860.0,0.02,6157930.0,169.9369,0.4,6.471438,0.00033333333
3700.0,97.03975,66.42927,402507170.0,0.02,6092531.0,169.08066,0.4,6.435724,0.00033333333
3700.0,98.22422,65.21243,402507170.0,0.02,6092531.0,169.08066,0.4,6.435724,0.00033333333
3710.0,98.27562,66.85386,400375070.0,0.02,6027473.0,168.22377,0.4,6.4000096,0.00033333333
3710.0,99.4657,65.63014,400375070.0,0.02,6027473.0,168.22377,0.4,6.4000096,0.00033333333
3720.0,99.517296,67.27644,398242400.0,0.02,5962770.5,167.36667,0.4,6.364295,0.00033333333
3720.0,100.7129,66.04591,398242400.0,0.02,5962770.5,167.36667,0.4,6.364295,0.00033333333
3730.0,100.7647,67.69731,396109760.0,0.02,5898435.0,166.50964,0.4,6.328581,0.00033333333
3730.0,101.96577,66.46,396109760.0,0.02,5898435.5,166.50964,0.4,6.328581,0.00033333333
3740.0,102.01777,68.11644,393976640.0,0.02,5834456.5,165.6524,0.4,6.2928667,0.00033333333
3740.0,103.224236,66.8724,393976640.0,0.02,5834456.5,165.6524,0.4,6.2928667,0.00033333333
3750.0,103.27644,68.53395,391838460.0,0.02,5770735.5,164.7921,0.4,6.257152,0.00033333333
3750.0,104.488235,67.28322,391838460.0,0.02,5770735.5,164.7921,0.4,6.257152,0.00033333333
3760.0,104.54066,68.94987,389697340.0,0.02,5707318.0,163.93004,0.4,6.221438,0.00033333333
3760.0,105.75772,67.692474,389697340.0,0.02,5707318.0,163.93004,0.4,6.221438,0.00033333333
3770.0,105.81035,69.3644,387555230.0,0.02,5644249.0,163.0675,0.4,6.185724,0.00033333333
3770.0,107.03263,68.100395,387555230.0,0.02,5644249.0,163.0675,0.4,6.185724,0.00033333333
3780.0,107.08547,69.77758,385411870.0,0.02,5581524.0,162.20435,0.4,6.1500096,0.00033333333
3780.0,108.31292,68.50699,385411870.0,0.02,5581524.0,162.20435,0.4,6.1500096,0.00033333333
3790.0,108.36598,70.19004,383267420.0,0.02,5519138.0,161.34045,0.4,6.114295,0.00033333333
